id,table_id/id,name,description,percent,from_date,to_date,doc_serie_lenght,doc_serie_lenght_fixed,doc_number_lenght,doc_number_lenght_fixed,active
l10n_pe_oxe360.1891,l10n_pe_oxe360.pe_sunat_ple_table35,9488,MAURITANIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1892,l10n_pe_oxe360.pe_sunat_ple_table35,9493,MEXICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1893,l10n_pe_oxe360.pe_sunat_ple_table35,9494,"MICRONESIA, ESTADOS FEDERADOS DE",0,,,0,False,0,False,True
l10n_pe_oxe360.1894,l10n_pe_oxe360.pe_sunat_ple_table35,9495,MIDWAY ISLAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1895,l10n_pe_oxe360.pe_sunat_ple_table35,9496,MOLDAVIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1896,l10n_pe_oxe360.pe_sunat_ple_table35,9497,MONGOLIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1897,l10n_pe_oxe360.pe_sunat_ple_table35,9498,MONACO,0,,,0,False,0,False,True
l10n_pe_oxe360.1898,l10n_pe_oxe360.pe_sunat_ple_table35,9501,"MONTSERRAT, ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1899,l10n_pe_oxe360.pe_sunat_ple_table35,9505,MOZAMBIQUE,0,,,0,False,0,False,True
l10n_pe_oxe360.1900,l10n_pe_oxe360.pe_sunat_ple_table35,9507,NAMIBIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1901,l10n_pe_oxe360.pe_sunat_ple_table35,9508,NAURU,0,,,0,False,0,False,True
l10n_pe_oxe360.1902,l10n_pe_oxe360.pe_sunat_ple_table35,9511,"NAVIDAD (CHRISTMAS), ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1903,l10n_pe_oxe360.pe_sunat_ple_table35,9517,NEPAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1904,l10n_pe_oxe360.pe_sunat_ple_table35,9521,NICARAGUA,0,,,0,False,0,False,True
l10n_pe_oxe360.1905,l10n_pe_oxe360.pe_sunat_ple_table35,9525,NIGER,0,,,0,False,0,False,True
l10n_pe_oxe360.1906,l10n_pe_oxe360.pe_sunat_ple_table35,9528,NIGERIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1907,l10n_pe_oxe360.pe_sunat_ple_table35,9531,"NIUE, ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1908,l10n_pe_oxe360.pe_sunat_ple_table35,9535,"NORFOLK, ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1909,l10n_pe_oxe360.pe_sunat_ple_table35,9538,NORUEGA,0,,,0,False,0,False,True
l10n_pe_oxe360.1910,l10n_pe_oxe360.pe_sunat_ple_table35,9542,NUEVA CALEDONIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1911,l10n_pe_oxe360.pe_sunat_ple_table35,9545,PAPUASIA NUEVA GUINEA,0,,,0,False,0,False,True
l10n_pe_oxe360.1912,l10n_pe_oxe360.pe_sunat_ple_table35,9548,NUEVA ZELANDA,0,,,0,False,0,False,True
l10n_pe_oxe360.1913,l10n_pe_oxe360.pe_sunat_ple_table35,9551,VANUATU,0,,,0,False,0,False,True
l10n_pe_oxe360.1914,l10n_pe_oxe360.pe_sunat_ple_table35,9556,OMAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1915,l10n_pe_oxe360.pe_sunat_ple_table35,9566,"PACIFICO, ISLAS DEL",0,,,0,False,0,False,True
l10n_pe_oxe360.1916,l10n_pe_oxe360.pe_sunat_ple_table35,9573,PAISES BAJOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1917,l10n_pe_oxe360.pe_sunat_ple_table35,9576,PAKISTAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1918,l10n_pe_oxe360.pe_sunat_ple_table35,9578,"PALAU, ISLAS",0,,,0,False,0,False,True
l10n_pe_oxe360.1919,l10n_pe_oxe360.pe_sunat_ple_table35,9579,TERRITORIO AUTONOMO DE PALESTINA.,0,,,0,False,0,False,True
l10n_pe_oxe360.1920,l10n_pe_oxe360.pe_sunat_ple_table35,9580,PANAMA,0,,,0,False,0,False,True
l10n_pe_oxe360.1921,l10n_pe_oxe360.pe_sunat_ple_table35,9586,PARAGUAY,0,,,0,False,0,False,True
l10n_pe_oxe360.1922,l10n_pe_oxe360.pe_sunat_ple_table35,9589,PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1923,l10n_pe_oxe360.pe_sunat_ple_table35,9593,"PITCAIRN, ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1924,l10n_pe_oxe360.pe_sunat_ple_table35,9599,POLINESIA FRANCESA,0,,,0,False,0,False,True
l10n_pe_oxe360.1925,l10n_pe_oxe360.pe_sunat_ple_table35,9603,POLONIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1926,l10n_pe_oxe360.pe_sunat_ple_table35,9607,PORTUGAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1927,l10n_pe_oxe360.pe_sunat_ple_table35,9611,PUERTO RICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1928,l10n_pe_oxe360.pe_sunat_ple_table35,9618,QATAR,0,,,0,False,0,False,True
l10n_pe_oxe360.1929,l10n_pe_oxe360.pe_sunat_ple_table35,9628,REINO UNIDO,0,,,0,False,0,False,True
l10n_pe_oxe360.1930,l10n_pe_oxe360.pe_sunat_ple_table35,9629,ESCOCIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1931,l10n_pe_oxe360.pe_sunat_ple_table35,9633,REPUBLICA ARABE UNIDA,0,,,0,False,0,False,True
l10n_pe_oxe360.1932,l10n_pe_oxe360.pe_sunat_ple_table35,9640,REPUBLICA CENTROAFRICANA,0,,,0,False,0,False,True
l10n_pe_oxe360.1933,l10n_pe_oxe360.pe_sunat_ple_table35,9644,REPUBLICA CHECA,0,,,0,False,0,False,True
l10n_pe_oxe360.1934,l10n_pe_oxe360.pe_sunat_ple_table35,9645,REPUBLICA DE SWAZILANDIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1935,l10n_pe_oxe360.pe_sunat_ple_table35,9646,REPUBLICA DE TUNEZ,0,,,0,False,0,False,True
l10n_pe_oxe360.1936,l10n_pe_oxe360.pe_sunat_ple_table35,9647,REPUBLICA DOMINICANA,0,,,0,False,0,False,True
l10n_pe_oxe360.1937,l10n_pe_oxe360.pe_sunat_ple_table35,9660,REUNION,0,,,0,False,0,False,True
l10n_pe_oxe360.1938,l10n_pe_oxe360.pe_sunat_ple_table35,9665,ZIMBABWE,0,,,0,False,0,False,True
l10n_pe_oxe360.1939,l10n_pe_oxe360.pe_sunat_ple_table35,9670,RUMANIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1940,l10n_pe_oxe360.pe_sunat_ple_table35,9675,RUANDA,0,,,0,False,0,False,True
l10n_pe_oxe360.1941,l10n_pe_oxe360.pe_sunat_ple_table35,9676,RUSIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1942,l10n_pe_oxe360.pe_sunat_ple_table35,9677,"SALOMON, ISLAS",0,,,0,False,0,False,True
l10n_pe_oxe360.1943,l10n_pe_oxe360.pe_sunat_ple_table35,9685,SAHARA OCCIDENTAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1944,l10n_pe_oxe360.pe_sunat_ple_table35,9687,SAMOA OCCIDENTAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1945,l10n_pe_oxe360.pe_sunat_ple_table35,9690,SAMOA NORTEAMERICANA,0,,,0,False,0,False,True
l10n_pe_oxe360.1946,l10n_pe_oxe360.pe_sunat_ple_table35,9695,SAN CRISTOBAL Y NIEVES,0,,,0,False,0,False,True
l10n_pe_oxe360.1947,l10n_pe_oxe360.pe_sunat_ple_table35,9697,SAN MARINO,0,,,0,False,0,False,True
l10n_pe_oxe360.1948,l10n_pe_oxe360.pe_sunat_ple_table35,9700,SAN PEDRO Y MIQUELON,0,,,0,False,0,False,True
l10n_pe_oxe360.1949,l10n_pe_oxe360.pe_sunat_ple_table35,9705,SAN VICENTE Y LAS GRANADINAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1950,l10n_pe_oxe360.pe_sunat_ple_table35,9710,SANTA ELENA,0,,,0,False,0,False,True
l10n_pe_oxe360.1951,l10n_pe_oxe360.pe_sunat_ple_table35,9715,SANTA LUCIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1952,l10n_pe_oxe360.pe_sunat_ple_table35,9720,SANTO TOME Y PRINCIPE,0,,,0,False,0,False,True
l10n_pe_oxe360.1953,l10n_pe_oxe360.pe_sunat_ple_table35,9728,SENEGAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1954,l10n_pe_oxe360.pe_sunat_ple_table35,9731,SEYCHELLES,0,,,0,False,0,False,True
l10n_pe_oxe360.1955,l10n_pe_oxe360.pe_sunat_ple_table35,9735,SIERRA LEONA,0,,,0,False,0,False,True
l10n_pe_oxe360.1956,l10n_pe_oxe360.pe_sunat_ple_table35,9741,SINGAPUR,0,,,0,False,0,False,True
l10n_pe_oxe360.1957,l10n_pe_oxe360.pe_sunat_ple_table35,9744,"SIRIA, REPUBLICA ARABE DE",0,,,0,False,0,False,True
l10n_pe_oxe360.1958,l10n_pe_oxe360.pe_sunat_ple_table35,9748,SOMALIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1959,l10n_pe_oxe360.pe_sunat_ple_table35,9750,SRI LANKA,0,,,0,False,0,False,True
l10n_pe_oxe360.1960,l10n_pe_oxe360.pe_sunat_ple_table35,9756,"SUDAFRICA, REPUBLICA DE",0,,,0,False,0,False,True
l10n_pe_oxe360.1961,l10n_pe_oxe360.pe_sunat_ple_table35,9759,SUDAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1962,l10n_pe_oxe360.pe_sunat_ple_table35,9764,SUECIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1963,l10n_pe_oxe360.pe_sunat_ple_table35,9767,SUIZA,0,,,0,False,0,False,True
l10n_pe_oxe360.1964,l10n_pe_oxe360.pe_sunat_ple_table35,9770,SURINAM,0,,,0,False,0,False,True
l10n_pe_oxe360.1965,l10n_pe_oxe360.pe_sunat_ple_table35,9773,SAWSILANDIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1966,l10n_pe_oxe360.pe_sunat_ple_table35,9774,TADJIKISTAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1967,l10n_pe_oxe360.pe_sunat_ple_table35,9776,TAILANDIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1968,l10n_pe_oxe360.pe_sunat_ple_table35,9780,"TANZANIA, REPUBLICA UNIDA DE",0,,,0,False,0,False,True
l10n_pe_oxe360.1969,l10n_pe_oxe360.pe_sunat_ple_table35,9783,DJIBOUTI,0,,,0,False,0,False,True
l10n_pe_oxe360.1970,l10n_pe_oxe360.pe_sunat_ple_table35,9786,TERRITORIO ANTARTICO BRITANICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1971,l10n_pe_oxe360.pe_sunat_ple_table35,9787,TERRITORIO BRITANICO DEL OCEANO INDICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1972,l10n_pe_oxe360.pe_sunat_ple_table35,9788,TIMOR DEL ESTE,0,,,0,False,0,False,True
l10n_pe_oxe360.1973,l10n_pe_oxe360.pe_sunat_ple_table35,9800,TOGO,0,,,0,False,0,False,True
l10n_pe_oxe360.1974,l10n_pe_oxe360.pe_sunat_ple_table35,9805,TOKELAU,0,,,0,False,0,False,True
l10n_pe_oxe360.1975,l10n_pe_oxe360.pe_sunat_ple_table35,9810,TONGA,0,,,0,False,0,False,True
l10n_pe_oxe360.1976,l10n_pe_oxe360.pe_sunat_ple_table35,9815,TRINIDAD Y TOBAGO,0,,,0,False,0,False,True
l10n_pe_oxe360.1977,l10n_pe_oxe360.pe_sunat_ple_table35,9816,TRISTAN DA CUNHA,0,,,0,False,0,False,True
l10n_pe_oxe360.1978,l10n_pe_oxe360.pe_sunat_ple_table35,9820,TUNICIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1979,l10n_pe_oxe360.pe_sunat_ple_table35,9823,"TURCAS Y CAICOS, ISLAS",0,,,0,False,0,False,True
l10n_pe_oxe360.1980,l10n_pe_oxe360.pe_sunat_ple_table35,9825,TURKMENISTAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1981,l10n_pe_oxe360.pe_sunat_ple_table35,9827,TURQUIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1982,l10n_pe_oxe360.pe_sunat_ple_table35,9828,TUVALU,0,,,0,False,0,False,True
l10n_pe_oxe360.1983,l10n_pe_oxe360.pe_sunat_ple_table35,9830,UCRANIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1984,l10n_pe_oxe360.pe_sunat_ple_table35,9833,UGANDA,0,,,0,False,0,False,True
l10n_pe_oxe360.1985,l10n_pe_oxe360.pe_sunat_ple_table35,9840,URSS,0,,,0,False,0,False,True
l10n_pe_oxe360.1986,l10n_pe_oxe360.pe_sunat_ple_table35,9845,URUGUAY,0,,,0,False,0,False,True
l10n_pe_oxe360.1987,l10n_pe_oxe360.pe_sunat_ple_table35,9847,UZBEKISTAN,0,,,0,False,0,False,True
l10n_pe_oxe360.1988,l10n_pe_oxe360.pe_sunat_ple_table35,9850,VENEZUELA,0,,,0,False,0,False,True
l10n_pe_oxe360.1989,l10n_pe_oxe360.pe_sunat_ple_table35,9855,VIET NAM,0,,,0,False,0,False,True
l10n_pe_oxe360.1990,l10n_pe_oxe360.pe_sunat_ple_table35,9858,VIETNAM (DEL NORTE),0,,,0,False,0,False,True
l10n_pe_oxe360.1991,l10n_pe_oxe360.pe_sunat_ple_table35,9863,"VIRGENES, ISLAS (BRITANICAS)",0,,,0,False,0,False,True
l10n_pe_oxe360.1992,l10n_pe_oxe360.pe_sunat_ple_table35,9866,"VIRGENES, ISLAS (NORTEAMERICANAS)",0,,,0,False,0,False,True
l10n_pe_oxe360.1993,l10n_pe_oxe360.pe_sunat_ple_table35,9870,FIJI,0,,,0,False,0,False,True
l10n_pe_oxe360.1994,l10n_pe_oxe360.pe_sunat_ple_table35,9873,"WAKE, ISLA",0,,,0,False,0,False,True
l10n_pe_oxe360.1995,l10n_pe_oxe360.pe_sunat_ple_table35,9875,"WALLIS Y FORTUNA, ISLAS",0,,,0,False,0,False,True
l10n_pe_oxe360.1996,l10n_pe_oxe360.pe_sunat_ple_table35,9880,YEMEN,0,,,0,False,0,False,True
l10n_pe_oxe360.1997,l10n_pe_oxe360.pe_sunat_ple_table35,9885,YUGOSLAVIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1998,l10n_pe_oxe360.pe_sunat_ple_table35,9888,ZAIRE,0,,,0,False,0,False,True
l10n_pe_oxe360.1999,l10n_pe_oxe360.pe_sunat_ple_table35,9890,ZAMBIA,0,,,0,False,0,False,True
l10n_pe_oxe360.2000,l10n_pe_oxe360.pe_sunat_ple_table35,9895,ZONA DEL CANAL DE PANAMA,0,,,0,False,0,False,True
l10n_pe_oxe360.2001,l10n_pe_oxe360.pe_sunat_ple_table35,9896,ZONA LIBRE OSTRAVA,0,,,0,False,0,False,True
l10n_pe_oxe360.2002,l10n_pe_oxe360.pe_sunat_ple_table35,9897,ZONA NEUTRAL (PALESTINA),0,,,0,False,0,False,True
l10n_pe_ple.ple010100,l10n_pe_ple.ple_books,1.1,Libro Caja y Bancos - Detalle de Los Movimientos del Efectivo,0,,,0,False,0,False,True
l10n_pe_ple.ple010200,l10n_pe_ple.ple_books,1.2,Libro Caja y Bancos - Detalle de Los Movimientos de la Cuenta Corriente,0,,,0,False,0,False,True
l10n_pe_ple.ple030100,l10n_pe_ple.ple_books,3.1,Libro de Inventarios y Balances - Estado de Situación Financiera,0,,,0,False,0,False,True
l10n_pe_ple.ple030200,l10n_pe_ple.ple_books,3.2,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 10 Efectivo y Equivalentes de Efectivo (2),0,,,0,False,0,False,True
l10n_pe_ple.ple030300,l10n_pe_ple.ple_books,3.3,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 12 Cuentas por Cobrar Comerciales – Terceros y 13 Cuentas por Cobrar Comerciales – Relacionadas,0,,,0,False,0,False,True
l10n_pe_ple.ple030400,l10n_pe_ple.ple_books,3.4,"Libro de Inventarios y Balances - Detalle Del Saldo de la Cuenta 14 Cuentas por Cobrar al Personal, A Los Accionistas (Socios), Directores Y Gerentes (2)",0,,,0,False,0,False,True
l10n_pe_ple.ple030500,l10n_pe_ple.ple_books,3.5,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 16 Cuentas por Cobrar Diversas - Terceros o Cuenta 17 - Cuentas por Cobrar Diversas - Relacionadas,0,,,0,False,0,False,True
l10n_pe_ple.ple030600,l10n_pe_ple.ple_books,3.6,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 19 Estimación de Cuentas de Cobranza Dudosa,0,,,0,False,0,False,True
l10n_pe_ple.ple030700,l10n_pe_ple.ple_books,3.7,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 20 - Mercaderias y la Cuenta 21 - Productos Terminados (2),0,,,0,False,0,False,True
l10n_pe_ple.ple030800,l10n_pe_ple.ple_books,3.8,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 30 Inversiones Mobiliarias (2),0,,,0,False,0,False,True
l10n_pe_ple.ple030900,l10n_pe_ple.ple_books,3.9,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 34 - Intangibles,0,,,0,False,0,False,True
l10n_pe_ple.ple031100,l10n_pe_ple.ple_books,3.11,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 41 Remuneraciones y Participaciones por Pagar (2),0,,,0,False,0,False,True
l10n_pe_ple.ple031200,l10n_pe_ple.ple_books,3.12,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 42 Cuentas por Pagar Comerciales – Terceros y la Cuenta 43 Cuentas por Pagar Comerciales – Relacionadas,0,,,0,False,0,False,True
l10n_pe_ple.ple031300,l10n_pe_ple.ple_books,3.13,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 46 Cuentas por Pagar Diversas – Terceros y de la Cuenta 47 Cuentas por Pagar Diversas – Relacionadas,0,,,0,False,0,False,True
l10n_pe_ple.ple031400,l10n_pe_ple.ple_books,3.14,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 47 - Beneficios Sociales de Los Trabajadores (Pcgr) - No Aplicable Para El Pcge (2),0,,,0,False,0,False,True
l10n_pe_ple.ple031500,l10n_pe_ple.ple_books,3.15,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 37 Activo Diferido y de la Cuenta 49 Pasivo Diferido,0,,,0,False,0,False,True
l10n_pe_ple.ple031600,l10n_pe_ple.ple_books,3.16,Libro de Inventarios y Balances - Detalle del Saldo de la Cuenta 50 Capital,0,,,0,False,0,False,True
l10n_pe_ple.ple031601,l10n_pe_ple.ple_books,3.16.1,Detalle del Saldo de la Cuenta 50 - Capital,0,,,0,False,0,False,True
l10n_pe_ple.ple031602,l10n_pe_ple.ple_books,3.16.2,Estructura de la Participación Accionaria o de Participaciones Sociales,0,,,0,False,0,False,True
l10n_pe_ple.ple031700,l10n_pe_ple.ple_books,3.17,Libro de Inventarios y Balances - Balance de Comprobación,0,,,0,False,0,False,True
l10n_pe_ple.ple031800,l10n_pe_ple.ple_books,3.18,Libro de Inventarios y Balances - Estado de Flujos de Efectivo - Método Directo,0,,,0,False,0,False,True
l10n_pe_ple.ple031900,l10n_pe_ple.ple_books,3.19,Libro de Inventarios y Balances - Estado de Cambios En El Patrimonio Neto,0,,,0,False,0,False,True
l10n_pe_ple.ple032000,l10n_pe_ple.ple_books,3.2,Libro de Inventarios y Balances - Estado de Resultados,0,,,0,False,0,False,True
l10n_pe_ple.ple032300,l10n_pe_ple.ple_books,3.23,Libro de Inventarios y Balances - Notas a Los Estados Financieros (3),0,,,0,False,0,False,True
l10n_pe_ple.ple032400,l10n_pe_ple.ple_books,3.24,Libro de Inventarios y Balances - Estado de Resultados Integrales,0,,,0,False,0,False,True
l10n_pe_ple.ple032500,l10n_pe_ple.ple_books,3.25,Libro de Inventarios y Balances - Estado de Flujos de Efectivo - Método Indirecto,0,,,0,False,0,False,True
l10n_pe_ple.ple040100,l10n_pe_ple.ple_books,4.1,Libro de Retenciones Inciso E) y F) del Art. 34° de la Ley del Impuesto a la Renta,0,,,0,False,0,False,True
l10n_pe_ple.ple050100,l10n_pe_ple.ple_books,5.1,Libro Diario,0,,,0,False,0,False,True
l10n_pe_ple.ple050300,l10n_pe_ple.ple_books,5.3,Libro Diario - Detalle del Plan Contable Utilizado,0,,,0,False,0,False,True
l10n_pe_ple.ple050200,l10n_pe_ple.ple_books,5.2,Libro Diario de Formato Simplificado,0,,,0,False,0,False,True
l10n_pe_ple.ple050400,l10n_pe_ple.ple_books,5.4,Libro Diario de Formato Simplificado - Detalle del Plan Contable Utilizado,0,,,0,False,0,False,True
l10n_pe_ple.ple060100,l10n_pe_ple.ple_books,6.1,Libro Mayor,0,,,0,False,0,False,True
l10n_pe_ple.ple070100,l10n_pe_ple.ple_books,7.1,Registro de Activos Fijos - Detalle de Los Activos Fijos Revaluados y No Revaluados,0,,,0,False,0,False,True
l10n_pe_ple.ple070300,l10n_pe_ple.ple_books,7.3,Registro de Activos Fijos - Detalle de la Diferencia de Cambio,0,,,0,False,0,False,True
l10n_pe_ple.ple070400,l10n_pe_ple.ple_books,7.4,Registro de Activos Fijos - Detalle de Los Activos Fijos Bajo la Modalidad de Arrendamiento Financiero Al 31.12,0,,,0,False,0,False,True
l10n_pe_ple.ple080100,l10n_pe_ple.ple_books,8.1,Registro de Compras,0,,,0,False,0,False,True
l10n_pe_ple.ple080200,l10n_pe_ple.ple_books,8.2,Registro de Compras - Información de Operaciones Con Sujetos No Domiciliados,0,,,0,False,0,False,True
l10n_pe_ple.ple080300,l10n_pe_ple.ple_books,8.3,Registro de Compras Simplificado,0,,,0,False,0,False,True
l10n_pe_ple.ple090100,l10n_pe_ple.ple_books,9.1,Registro de Consignaciones - Para El Consignador - Control de Bienes Entregados En Consignación,0,,,0,False,0,False,True
l10n_pe_ple.ple090200,l10n_pe_ple.ple_books,9.2,Registro de Consignaciones - Para El Consignatario - Control de Bienes Recibidos En Consignación,0,,,0,False,0,False,True
l10n_pe_ple.ple100100,l10n_pe_ple.ple_books,10.1,Registro de Costos - Estado de Costo de Ventas Anual,0,,,0,False,0,False,True
l10n_pe_ple.ple100200,l10n_pe_ple.ple_books,10.2,Registro de Costos - Elementos del Costo Mensual,0,,,0,False,0,False,True
l10n_pe_ple.ple100300,l10n_pe_ple.ple_books,10.3,Registro de Costos - Estado de Costo de Produccion Valorizado Anual,0,,,0,False,0,False,True
l10n_pe_ple.ple100400,l10n_pe_ple.ple_books,10.4,Registro de Costos - Centro de Costos,0,,,0,False,0,False,True
l10n_pe_ple.ple120100,l10n_pe_ple.ple_books,12.1,Registro del Inventario Permanente En Unidades Físicas - Detalle del Inventario Permanente En Unidades Físicas,0,,,0,False,0,False,True
l10n_pe_ple.ple130100,l10n_pe_ple.ple_books,13.1,Registro del Inventario Permanente Valorizado - Detalle del Inventario Valorizado,0,,,0,False,0,False,True
l10n_pe_ple.ple140100,l10n_pe_ple.ple_books,14.1,Registro de Ventas E Ingresos,0,,,0,False,0,False,True
l10n_pe_ple.ple140200,l10n_pe_ple.ple_books,14.2,Registro de Ventas E Ingresos Simplificado,0,,,0,False,0,False,True
l10n_pe_ple_filename282900,l10n_pe_ple.ple_filename_2829,0,No Aplica,0,,,0,False,0,False,True
l10n_pe_ple_filename282901,l10n_pe_ple.ple_filename_2829,1,Al 31 de diciembre,0,,,0,False,0,False,True
l10n_pe_ple_filename282902,l10n_pe_ple.ple_filename_2829,2,"Al 31 de enero, por modificación del porcentaje",0,,,0,False,0,False,True
l10n_pe_ple_filename282903,l10n_pe_ple.ple_filename_2829,3,"Al 30 de junio, por modificación del coeficiente o porcentaje",0,,,0,False,0,False,True
l10n_pe_ple_filename282904,l10n_pe_ple.ple_filename_2829,4,Al último día del mes que sustentará la suspensión o modificación del coeficiente (distinto al 31 de enero o 30 de junio),0,,,0,False,0,False,True
l10n_pe_ple_filename282905,l10n_pe_ple.ple_filename_2829,5,"Al día anterior a la entrada en vigencia de la fusión, escisión y demás formas de reorganización de sociedades o empresas o extinción de la persona jurídica",0,,,0,False,0,False,True
l10n_pe_ple_filename282906,l10n_pe_ple.ple_filename_2829,6,"A la fecha del balance de liquidación, cierre o cese definitivo del deudor tributario",0,,,0,False,0,False,True
l10n_pe_ple_filename282907,l10n_pe_ple.ple_filename_2829,7,A la fecha de presentación para libre propósito,0,,,0,False,0,False,True
l10n_pe_ple_filename30300,l10n_pe_ple.ple_filename_3030,0,Cierre de operaciones - baja de inscripción en el RUC,0,,,0,False,0,False,True
l10n_pe_ple_filename30301,l10n_pe_ple.ple_filename_3030,1,Empresa o entidad operativa,0,,,0,False,0,False,True
l10n_pe_ple_filename30302,l10n_pe_ple.ple_filename_3030,2,Cierre del libro - no obligado a llevarlo,0,,,0,False,0,False,True
l10n_pe_ple_filename31311,l10n_pe_ple.ple_filename_3131,1,Con información,0,,,0,False,0,False,True
l10n_pe_ple_filename31310,l10n_pe_ple.ple_filename_3131,0,Sin información,0,,,0,False,0,False,True
l10n_pe_ple_filename32321,l10n_pe_ple.ple_filename_3232,1,Soles,0,,,0,False,0,False,True
l10n_pe_ple_filename32322,l10n_pe_ple.ple_filename_3232,2,US dólares,0,,,0,False,0,False,True
